CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,POLYLINE
B,,Ribeira,20000081,07-02 22,"[[-861 4115]
 [-860 4115]]"
A,12593.0,,20000104,07-02 21,"[[-862 4115]
 [-863 4115]
 [-862 4116]
 [-863 4116]]"
B,,Bolhão,20000304,07-02 17,"[[-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-859 4118]
 [-860 4118]
 [-859 4118]
 [-860 4118]]"
C,,,20000189,07-02 22,"[[-864 4116]
 [-864 4117]
 [-863 4117]
 [-862 4117]]"
B,,Bom Sucesso,20000137,07-02 23,"[[-863 4116]
 [-862 4116]
 [-862 4117]
 [-863 4117]
 [-864 4117]
 [-865 4117]]"
B,,Marechal,20000007,07-02 22,"[[-865 4117]
 [-864 4117]
 [-864 4116]
 [-865 4116]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-862 4115]
 [-861 4115]
 [-864 4118]
 [-861 4115]]"
B,,Mercado da Foz,20000426,07-02 22,"[[-867 4116]
 [-866 4116]
 [-865 4117]
 [-866 4117]]"
B,,Av. Boavista,20000105,07-02 23,"[[-863 4116]
 [-864 4116]
 [-864 4117]
 [-863 4117]
 [-862 4117]
 [-861 4117]
 [-860 4117]]"
C,,,20000540,07-02 19,"[[-861 4115]
 [-860 4115]
 [-859 4115]
 [-859 4116]
 [-858 4115]
 [-857 4115]
 [-856 4115]
 [-855 4115]
 [-854 4115]
 [-853 4115]]"
B,,H. Militar,20000451,07-02 22,"[[-862 4116]
 [-862 4117]
 [-862 4116]
 [-861 4116]
 [-861 4115]
 [-861 4116]]"
B,,Dragão,20000634,07-02 22,"[[-858 4117]
 [-857 4117]]"
B,,Câmara,20000321,07-02 22,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]]"
B,,Batalha,20000434,07-02 21,"[[-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-862 4116]]"
B,,Sá Carneiro,20000513,07-02 22,"[[-859 4117]
 [-860 4117]
 [-860 4116]]"
C,,,20000674,07-02 22,"[[-861 4115]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-859 4118]
 [-860 4118]
 [-859 4118]
 [-859 4119]]"
C,,,20000050,07-02 22,"[[-859 4118]
 [-858 4118]
 [-858 4117]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-857 4120]
 [-856 4120]
 [-856 4121]
 [-855 4121]
 [-854 4121]
 [-855 4121]
 [-854 4121]]"
B,,Brasília,20000120,07-02 22,"[[-862 4116]
 [-863 4116]
 [-864 4116]
 [-864 4117]
 [-865 4117]
 [-866 4116]
 [-867 4116]]"
A,58304.0,,20000384,07-02 22,"[[-860 4116]
 [-860 4117]
 [-860 4116]
 [-859 4116]]"
A,2002.0,,20000687,07-02 22,"[[-857 4115]
 [-858 4115]
 [-858 4116]]"
A,29258.0,,20000032,07-02 22,"[[-865 4116]
 [-864 4116]
 [-865 4116]
 [-864 4116]]"
A,11499.0,,20000146,07-02 21,"[[-857 4117]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]]"
B,,São Bento,20000314,07-02 22,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-860 4115]]"
B,,Carregal,20000595,07-02 22,"[[-861 4115]
 [-862 4115]
 [-861 4115]
 [-860 4116]
 [-860 4117]]"
B,,Cordoaria,20000601,07-02 23,"[[-861 4115]
 [-860 4115]]"
B,,Bom Sucesso,20000296,07-02 21,"[[-863 4116]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-863 4114]
 [-863 4113]
 [-863 4112]
 [-862 4112]
 [-861 4112]
 [-860 4112]
 [-860 4111]
 [-860 4112]
 [-860 4113]]"
C,,,20000207,07-02 22,"[[-864 4116]
 [-865 4116]
 [-865 4115]
 [-866 4115]
 [-856 4121]
 [-856 4120]
 [-857 4120]
 [-866 4115]
 [-865 4115]
 [-864 4115]
 [-863 4115]
 [-862 4115]
 [-861 4115]
 [-860 4115]
 [-859 4115]
 [-859 4114]
 [-859 4115]
 [-858 4115]
 [-857 4115]
 [-858 4115]]"
B,,Brasília,20000682,07-02 22,"[[-862 4116]
 [-861 4116]
 [-860 4116]
 [-860 4115]]"
B,,D. João I,20000557,07-02 21,"[[-860 4115]
 [-861 4115]]"
C,,,20000060,07-02 22,"[[-865 4118]
 [-865 4117]
 [-864 4117]
 [-863 4117]
 [-863 4116]
 [-862 4116]
 [-862 4115]]"
B,,Ribeira,20000273,07-02 22,[]
C,,,20000066,07-02 21,"[[-863 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]
 [-860 4115]
 [-860 4114]
 [-859 4114]
 [-859 4113]
 [-860 4113]
 [-860 4114]
 [-860 4113]]"
B,,D. João I,20000018,07-02 21,"[[-860 4115]
 [-860 4116]
 [-860 4115]
 [-859 4115]
 [-859 4116]
 [-859 4117]
 [-858 4117]]"
A,2478.0,,20000009,07-02 18,"[[-862 4116]
 [-862 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]
 [-866 4124]
 [-866 4123]
 [-865 4122]
 [-865 4121]
 [-866 4120]
 [-866 4119]
 [-865 4118]
 [-864 4118]
 [-864 4117]
 [-863 4117]
 [-863 4116]
 [-862 4116]
 [-863 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]]"
A,52773.0,,20000249,07-02 21,"[[-867 4116]
 [-868 4116]
 [-867 4116]
 [-867 4115]
 [-866 4115]
 [-865 4115]
 [-864 4115]
 [-863 4115]]"
B,,D. João I,20000338,07-02 22,"[[-860 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-863 4115]
 [-864 4115]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-864 4115]
 [-863 4115]]"
B,,São Bento,20000180,07-02 21,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-860 4115]
 [-860 4114]
 [-861 4114]]"
B,,Agra,20000523,07-02 22,"[[-860 4118]
 [-861 4118]
 [-861 4117]
 [-861 4116]]"
A,31795.0,,20000118,07-02 21,"[[-859 4116]
 [-859 4117]]"
B,,Infante,20000148,07-02 22,"[[-861 4115]
 [-860 4115]]"
C,,,20000570,07-02 22,"[[-864 4117]
 [-865 4117]
 [-865 4118]
 [-864 4118]
 [-864 4117]
 [-864 4118]
 [-864 4119]
 [-863 4119]
 [-863 4118]
 [-862 4118]
 [-862 4119]
 [-861 4119]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4118]]"
B,,Marechal,20000179,07-02 22,"[[-865 4117]
 [-864 4117]
 [-864 4116]
 [-864 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-859 4117]
 [-858 4117]
 [-859 4117]
 [-859 4116]
 [-859 4115]
 [-866 4117]
 [-866 4118]
 [-859 4115]
 [-860 4115]
 [-860 4116]
 [-861 4116]
 [-861 4115]]"
C,,,20000186,07-02 21,"[[-863 4117]
 [-862 4117]
 [-861 4117]
 [-861 4116]
 [-861 4117]
 [-861 4116]
 [-861 4117]
 [-861 4116]
 [-860 4116]]"
A,45155.0,,20000154,07-02 22,"[[-861 4116]
 [-861 4115]
 [-860 4115]
 [-861 4116]
 [-860 4115]]"
B,,Bolhão,20000349,07-02 22,"[[-860 4116]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]]"
A,9282.0,,20000549,07-02 22,"[[-861 4117]
 [-861 4118]
 [-861 4117]]"
A,2001.0,,20000054,07-02 22,"[[-862 4115]
 [-862 4116]
 [-862 4117]
 [-861 4118]]"
C,,,20000900,07-02 21,"[[-861 4114]
 [-860 4114]
 [-861 4114]
 [-860 4114]
 [-860 4113]]"
A,8384.0,,20000272,07-02 21,"[[-863 4117]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-862 4119]
 [-862 4120]
 [-862 4121]
 [-862 4122]
 [-863 4122]
 [-863 4121]]"
B,,Brasília,20000047,07-02 22,"[[-862 4116]
 [-863 4116]
 [-864 4116]
 [-864 4117]
 [-865 4117]
 [-866 4117]]"
B,,H. São João,20000697,07-02 22,"[[-860 4119]
 [-859 4119]
 [-859 4118]
 [-860 4118]
 [-860 4117]
 [-861 4117]
 [-861 4116]]"
B,,Bolhão,20000021,07-02 22,"[[-860 4116]
 [-860 4117]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-856 4121]
 [-855 4121]
 [-854 4121]
 [-855 4121]
 [-855 4122]]"
B,,Av. Boavista,20000502,07-02 23,"[[-863 4116]
 [-864 4116]
 [-864 4117]
 [-865 4117]
 [-865 4118]
 [-866 4118]]"
B,,Rotunda,20000295,07-02 20,"[[-863 4116]
 [-862 4116]
 [-863 4116]
 [-862 4116]
 [-863 4115]
 [-862 4115]
 [-861 4115]]"
B,,Campanhã,20000334,07-02 22,"[[-858 4115]
 [-860 4116]
 [-860 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]]"
C,,,20000013,07-02 22,"[[-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-864 4115]
 [-863 4115]]"
A,2002.0,,20000431,07-02 22,"[[-857 4115]
 [-858 4115]
 [-859 4116]
 [-859 4115]
 [-860 4115]]"
A,11499.0,,20000408,07-02 21,"[[-856 4116]
 [-856 4117]
 [-857 4116]
 [-857 4117]
 [-858 4117]
 [-859 4117]
 [-860 4117]
 [-861 4117]]"
A,18019.0,,20000342,07-02 22,"[[-862 4117]
 [-862 4118]
 [-863 4118]]"
B,,Av. Boavista,20000347,07-02 22,"[[-863 4116]
 [-864 4116]
 [-863 4116]
 [-862 4116]
 [-861 4116]
 [-860 4116]]"
B,,Bolhão,20000119,07-02 22,"[[-860 4116]
 [-860 4117]
 [-859 4117]
 [-858 4117]
 [-858 4118]]"
B,,Carregal,20000159,07-02 23,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-861 4116]
 [-860 4116]
 [-860 4115]
 [-859 4115]
 [-859 4116]
 [-858 4115]]"
B,,Bolhão,20000151,07-02 22,"[[-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]]"
A,14277.0,,20000001,07-02 23,"[[-864 4117]
 [-865 4117]
 [-866 4116]
 [-867 4116]
 [-868 4116]]"
B,,H. São João,20000230,07-02 22,"[[-859 4119]
 [-860 4119]
 [-859 4119]
 [-859 4118]
 [-860 4118]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-864 4117]
 [-865 4117]
 [-865 4118]
 [-865 4117]
 [-866 4117]]"
B,,Mercado da Foz,20000617,07-02 22,"[[-867 4116]
 [-866 4116]
 [-865 4116]
 [-864 4116]
 [-863 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]]"
B,,Terço,20000174,07-02 22,"[[-860 4117]
 [-860 4116]
 [-859 4116]
 [-858 4115]]"
C,,,20000602,07-02 21,"[[-860 4118]
 [-860 4119]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-857 4120]
 [-856 4121]
 [-855 4121]
 [-854 4121]
 [-853 4121]
 [-852 4121]
 [-851 4120]
 [-850 4120]
 [-850 4121]]"
B,,Galiza,20000515,07-02 22,[[-862 4116]]
B,,Câmara,20000572,07-02 22,"[[-861 4115]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4118]
 [-865 4118]]"
B,,Campanhã,20000140,07-02 20,"[[-858 4115]
 [-857 4115]
 [-858 4115]
 [-857 4115]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4116]]"
B,,Ribeira,20000562,07-02 22,"[[-861 4115]
 [-860 4115]
 [-863 4121]
 [-860 4115]]"
C,,,20000604,07-02 22,"[[-866 4116]
 [-867 4116]
 [-866 4116]
 [-865 4116]
 [-864 4116]
 [-863 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]]"
C,,,20000309,07-02 23,"[[-867 4116]
 [-866 4116]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-863 4116]]"
A,36880.0,,20000388,07-02 22,"[[-867 4116]
 [-868 4116]
 [-867 4116]]"
A,55721.0,,20000126,07-02 22,"[[-858 4116]
 [-858 4115]
 [-859 4116]
 [-859 4115]
 [-860 4115]
 [-860 4116]]"
C,,,20000077,07-02 22,"[[-856 4117]
 [-857 4117]
 [-857 4116]
 [-857 4117]
 [-858 4117]
 [-857 4117]
 [-858 4117]
 [-858 4118]
 [-858 4117]
 [-859 4117]
 [-859 4116]
 [-859 4115]
 [-860 4115]
 [-861 4115]
 [-860 4115]]"
A,24199.0,,20000395,07-02 22,"[[-864 4116]
 [-863 4116]
 [-862 4116]
 [-862 4115]
 [-861 4116]]"
C,,,20000653,07-02 23,[[-861 4116]]
C,,,20000903,07-02 23,"[[-860 4117]
 [-860 4118]
 [-859 4118]
 [-859 4117]
 [-858 4117]
 [-857 4117]
 [-856 4117]
 [-856 4116]
 [-855 4116]
 [-855 4117]
 [-854 4117]
 [-855 4117]
 [-855 4116]
 [-856 4116]
 [-857 4116]
 [-857 4117]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]]"
B,,Brasília,20000468,07-02 22,"[[-862 4116]
 [-861 4116]
 [-860 4116]]"
C,,,20000598,07-02 22,"[[-861 4115]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-861 4115]
 [-860 4115]
 [-860 4114]
 [-861 4114]]"
C,,,20000509,07-02 22,"[[-860 4118]
 [-860 4119]
 [-860 4118]
 [-860 4119]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-858 4119]
 [-858 4120]
 [-857 4120]]"
B,,Dragão,20000156,07-02 23,"[[-858 4117]
 [-858 4116]
 [-857 4116]
 [-858 4115]
 [-857 4115]
 [-858 4115]
 [-859 4115]
 [-859 4114]
 [-859 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-863 4115]]"
C,,,20000663,07-02 23,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-861 4117]]"
B,,Viso,20000276,07-02 22,[]
C,,,20000616,07-02 23,[[-864 4116]]
B,,D. João I,20000055,07-02 23,"[[-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]
 [-865 4116]
 [-866 4116]
 [-866 4117]
 [-866 4116]
 [-866 4117]]"
C,,,20000012,07-02 22,"[[-866 4117]
 [-865 4117]
 [-864 4117]]"
B,,Cordoaria,20000167,07-02 21,"[[-861 4115]
 [-860 4115]
 [-859 4115]
 [-858 4115]
 [-857 4115]
 [-856 4115]]"
B,,Rotunda,20000676,07-02 21,"[[-863 4116]
 [-862 4116]
 [-863 4116]
 [-864 4116]]"
B,,Vinte e Quatro de Agosto,20000450,07-02 18,"[[-859 4115]
 [-859 4116]
 [-859 4117]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-865 4117]
 [-864 4117]]"
B,,,20000245,07-02 22,"[[-860 4119]
 [-859 4119]
 [-859 4118]
 [-858 4118]]"
A,2002.0,,20000245,07-02 23,[[-860 4118]]
B,,Ribeira,20000465,07-02 20,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-861 4117]]"
C,,,20000657,07-02 18,"[[-858 4118]
 [-858 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]]"
B,,São Bento,20000904,07-02 21,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]]"
C,,,20000158,07-02 22,"[[-860 4114]
 [-860 4115]
 [-861 4115]
 [-860 4115]]"
C,,,20000381,07-02 01,"[[-860 4115]
 [-859 4115]
 [-859 4114]
 [-859 4115]
 [-858 4115]
 [-857 4115]
 [-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-858 4117]]"
B,,Clérigos,20000560,07-02 22,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]
 [-864 4117]]"
B,,Mercado da Foz,20000172,07-02 22,"[[-867 4116]
 [-866 4116]
 [-865 4116]
 [-865 4115]
 [-864 4115]
 [-863 4115]
 [-862 4115]
 [-861 4115]
 [-860 4115]]"
B,,,20000048,07-02 22,"[[-868 4117]
 [-867 4117]
 [-866 4117]
 [-865 4117]
 [-864 4117]
 [-863 4117]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]]"
C,,,20000233,07-02 21,"[[-861 4115]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-861 4115]]"
B,,Carregal,20000039,07-02 22,"[[-861 4115]
 [-862 4115]
 [-861 4116]
 [-860 4116]]"
B,,Campanhã,20000328,07-02 23,"[[-858 4115]
 [-857 4115]
 [-858 4115]
 [-857 4115]
 [-857 4116]
 [-855 4116]
 [-854 4116]
 [-854 4115]
 [-858 4116]
 [-858 4117]
 [-858 4116]
 [-858 4117]
 [-858 4116]
 [-858 4117]
 [-858 4116]
 [-858 4117]
 [-859 4118]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4117]
 [-862 4118]
 [-863 4117]
 [-862 4117]
 [-863 4117]
 [-863 4118]]"
B,,Carvalheiras,20000242,07-02 22,"[[-863 4116]
 [-864 4116]]"
B,,Casa da Musica,20000676,07-02 23,"[[-862 4117]
 [-863 4117]]"
B,,Bolhão,20000620,07-02 23,"[[-860 4116]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]]"
B,,H. São João,20000153,07-02 23,"[[-860 4119]
 [-859 4119]
 [-859 4118]
 [-858 4118]
 [-858 4117]]"
A,10086.0,,20000319,07-02 23,"[[-860 4117]
 [-859 4117]
 [-858 4117]
 [-858 4118]]"
C,,,20000672,07-02 22,"[[-860 4118]
 [-860 4119]
 [-860 4118]
 [-859 4118]
 [-859 4117]]"
B,,Lordelo,20000184,07-02 23,"[[-864 4116]
 [-865 4116]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-863 4114]
 [-863 4113]]"
A,2002.0,,20000074,07-02 22,"[[-862 4116]
 [-862 4117]
 [-861 4117]
 [-860 4117]]"
C,,,20000386,07-02 22,"[[-861 4115]
 [-862 4115]
 [-862 4116]]"
A,9950.0,,20000406,07-02 22,"[[-858 4118]
 [-858 4117]
 [-858 4118]
 [-858 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4117]]"
B,,Républica,20000251,07-02 21,"[[-861 4116]
 [-861 4117]
 [-861 4118]
 [-861 4119]
 [-860 4119]]"
C,,,20000026,07-02 21,"[[-860 4116]
 [-860 4115]
 [-861 4115]]"
B,,Alameda,20000198,07-02 22,"[[-859 4116]
 [-859 4117]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]]"
C,,,20000376,07-02 14,"[[-858 4115]
 [-859 4116]
 [-859 4117]
 [-860 4117]
 [-861 4117]
 [-865 4117]
 [-864 4117]
 [-863 4116]]"
B,,São Bento,20000026,07-02 23,[[-861 4115]]
B,,D. João I,20000314,07-02 23,"[[-860 4115]
 [-859 4115]
 [-859 4116]
 [-858 4115]]"
A,11868.0,,20000269,07-02 21,"[[-858 4115]
 [-859 4116]
 [-859 4115]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-861 4115]]"
B,,H. Militar,20000014,07-02 23,"[[-862 4116]
 [-863 4116]
 [-864 4117]
 [-865 4117]
 [-866 4116]
 [-867 4116]]"
C,,,20000410,07-02 23,[[-861 4115]]
B,,Batalha,20000083,07-02 22,"[[-860 4115]
 [-859 4115]
 [-859 4116]
 [-859 4117]]"
B,,Pólo Universitário,20000166,07-02 22,"[[-860 4118]
 [-860 4119]
 [-860 4118]
 [-861 4118]
 [-862 4117]
 [-863 4117]
 [-863 4116]]"
A,55192.0,,20000624,07-02 22,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-862 4116]]"
B,,Batalha,20000010,07-02 21,"[[-860 4115]
 [-861 4115]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4119]
 [-862 4120]
 [-862 4121]
 [-861 4121]
 [-862 4121]
 [-863 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
C,,,20000671,07-02 21,"[[-858 4115]
 [-857 4115]
 [-857 4116]
 [-856 4116]]"
B,,Ribeira,20000007,07-02 23,[[-861 4115]]
B,,Lago,20000289,07-02 23,"[[-864 4117]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-863 4116]
 [-862 4116]
 [-862 4115]
 [-862 4116]]"
C,,,20000285,07-02 21,"[[-868 4116]
 [-867 4116]
 [-867 4115]
 [-866 4115]
 [-865 4115]
 [-864 4115]
 [-863 4115]
 [-862 4115]
 [-861 4115]
 [-860 4115]
 [-859 4115]
 [-859 4114]
 [-859 4115]
 [-858 4115]
 [-857 4115]
 [-858 4115]]"
B,,D. João I,20000128,07-02 23,"[[-860 4115]
 [-859 4115]
 [-859 4116]
 [-859 4115]
 [-858 4115]]"
B,,Républica,20000178,07-02 22,"[[-861 4116]
 [-862 4116]]"
A,45790.0,,20000040,07-02 22,"[[-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4116]
 [-860 4117]
 [-860 4116]
 [-859 4116]]"
B,,Vinte e Quatro de Agosto,20000095,07-02 22,"[[-859 4115]
 [-860 4115]
 [-860 4116]
 [-860 4117]]"
C,,,20000503,07-02 22,"[[-864 4119]
 [-863 4119]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-861 4117]
 [-860 4117]
 [-860 4116]]"
C,,,20000004,07-02 18,"[[-863 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]
 [-860 4115]]"
B,,Agra,20000597,07-02 23,"[[-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-864 4115]
 [-863 4115]]"
B,,Carregal,20000363,07-02 23,"[[-861 4115]
 [-862 4115]
 [-863 4115]
 [-864 4115]
 [-864 4116]]"
B,,Câmara,20000226,07-02 21,"[[-861 4115]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-867 4119]
 [-867 4120]
 [-868 4120]
 [-869 4120]
 [-869 4119]
 [-870 4119]
 [-870 4120]
 [-871 4120]
 [-871 4121]
 [-871 4122]
 [-871 4123]
 [-871 4122]
 [-871 4121]
 [-871 4120]
 [-870 4120]
 [-870 4119]
 [-869 4119]
 [-869 4120]
 [-868 4120]
 [-868 4119]
 [-869 4119]
 [-869 4118]
 [-868 4118]
 [-868 4117]
 [-868 4116]]"
B,,H. São João,20000255,07-02 22,"[[-859 4119]
 [-860 4119]
 [-859 4119]
 [-859 4118]
 [-860 4118]
 [-859 4118]
 [-859 4117]
 [-860 4117]]"
A,57758.0,,20000370,07-02 21,"[[-859 4117]
 [-858 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4119]
 [-862 4120]
 [-862 4121]
 [-862 4122]
 [-862 4123]]"
C,,,20000480,07-02 22,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]
 [-862 4117]
 [-864 4116]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-866 4120]
 [-865 4120]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
B,,Bolhão,20000174,07-02 23,"[[-860 4116]
 [-860 4115]
 [-859 4115]
 [-859 4116]
 [-859 4115]
 [-858 4115]
 [-857 4115]]"
B,,Carvalhido,20000395,07-02 23,"[[-862 4117]
 [-863 4117]
 [-863 4116]
 [-862 4116]]"
A,60310.0,,20000303,07-02 23,"[[-867 4117]
 [-866 4117]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-863 4116]
 [-862 4116]
 [-861 4115]]"
A,10406.0,,20000541,07-02 23,"[[-865 4117]
 [-864 4117]
 [-863 4117]
 [-862 4117]]"
B,,Dragão,20000153,07-02 23,"[[-858 4117]
 [-859 4117]]"
B,,Lordelo,20000453,07-02 22,"[[-864 4116]
 [-865 4116]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-862 4115]
 [-861 4115]]"
A,41215.0,,20000607,07-02 23,"[[-863 4117]
 [-863 4116]
 [-862 4116]
 [-863 4116]
 [-862 4116]
 [-863 4116]]"
C,,,20000514,07-02 21,[[-861 4115]]
B,,Campanhã,20000612,07-02 23,"[[-858 4115]
 [-859 4116]
 [-859 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]
 [-865 4116]
 [-866 4116]]"
C,,,20000473,07-02 22,"[[-856 4116]
 [-856 4117]
 [-857 4117]
 [-856 4118]
 [-857 4118]
 [-857 4119]
 [-858 4119]
 [-858 4118]
 [-859 4119]
 [-860 4119]
 [-859 4119]
 [-859 4118]
 [-858 4118]
 [-858 4119]]"
A,60412.0,,20000608,07-02 23,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-860 4115]
 [-860 4114]
 [-859 4114]
 [-859 4113]
 [-860 4113]
 [-861 4113]
 [-862 4113]
 [-862 4112]
 [-862 4111]
 [-862 4110]
 [-863 4110]
 [-863 4109]
 [-862 4109]
 [-862 4108]
 [-862 4107]
 [-861 4107]]"
B,,Carregal,20000036,07-02 23,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-859 4117]]"
B,,Areosa,20000518,07-02 22,"[[-858 4119]
 [-859 4118]
 [-859 4119]
 [-860 4119]
 [-861 4119]
 [-862 4119]
 [-862 4120]
 [-863 4120]]"
B,,Carvalheiras,20000076,07-02 22,"[[-860 4116]
 [-860 4115]]"
